SKU,variantId,productHandle,status,currentQtyAtLocation,targetQty,deltaQty,currentPrice,targetPrice,currentCost,targetCost,currentBarcode,targetBarcode,action
199,gid://shopify/ProductVariant/42665872031818,sensi-grow-part-b-2-5-gal,DRAFT,8,,,92.99,,37.5,,0793094016841,0793094016841,REVIEW_DUPLICATE
193,gid://shopify/ProductVariant/42665851715658,floraduo-b-1-qt,DRAFT,21,,,16.37,,7.5,,0793094016827,0793094016827,REVIEW_DUPLICATE
193,gid://shopify/ProductVariant/42665852239946,floraduo-a-1-qt,DRAFT,21,,,16.37,,7.5,,0793094016827,0793094016827,REVIEW_DUPLICATE
235,gid://shopify/ProductVariant/42665862987850,mother-earth-bloom-1-gal,ACTIVE,54,,,23.99,,11.89,,0845268001051,0845268001051,REVIEW_DUPLICATE
235,gid://shopify/ProductVariant/42665862955082,mother-earth-bloom-1-lt,ACTIVE,54,,,23.99,,11.89,,0845268001051,0845268001051,REVIEW_DUPLICATE
238,gid://shopify/ProductVariant/42675753418826,ultra-premium-connoisseur,DRAFT,15,,,30.89,,19.75,,0845268005042,0845268005042,REVIEW_DUPLICATE
238,gid://shopify/ProductVariant/42675753484362,ultra-premium-connoisseur,DRAFT,15,,,30.89,,19.75,,0845268005042,0845268005042,REVIEW_DUPLICATE
224,gid://shopify/ProductVariant/42665842245706,bud-candy-1-gal,DRAFT,7,,,35.50,,16.6,,0845268001808,0845268001808,REVIEW_DUPLICATE
224,gid://shopify/ProductVariant/42665842966602,bud-ignitor-1-lt,ACTIVE,7,,,35.50,,16.6,,0845268001808,0845268001808,REVIEW_DUPLICATE
224,gid://shopify/ProductVariant/42665843163210,bud-candy-1-lt,ACTIVE,7,,,35.50,,16.6,,0845268001808,0845268001808,REVIEW_DUPLICATE
231,gid://shopify/ProductVariant/42665840967754,big-bud-bloom-booster-130g-powder,DRAFT,0,,,45.67,,20.81,,0845268001846,0845268001846,REVIEW_DUPLICATE
231,gid://shopify/ProductVariant/42665841721418,big-bud-bloom-booster-1-lt,ACTIVE,0,,,45.67,,20.81,,0845268001846,0845268001846,REVIEW_DUPLICATE
231,gid://shopify/ProductVariant/42665841754186,big-bud-bloom-booster-500g-powder,DRAFT,0,,,45.67,,20.81,,0845268001846,0845268001846,REVIEW_DUPLICATE
231,gid://shopify/ProductVariant/42665841786954,big-bud-bloom-booster-1-gal,DRAFT,0,,,45.67,,20.81,,0845268001846,0845268001846,REVIEW_DUPLICATE
304,gid://shopify/ProductVariant/42665814851658,1500-ppm-calibration-solution-8-oz,ACTIVE,3,,,8.02,,4.1,,0793094015714,0793094015714,REVIEW_DUPLICATE
304,gid://shopify/ProductVariant/42665868132426,ppm-1500-tds-2-142-ms-8-oz,DRAFT,3,,,8.02,,4.1,,0793094015714,0793094015714,REVIEW_DUPLICATE
304,gid://shopify/ProductVariant/42665868197962,ppm-1500-tds-2-142-ms-16-oz,DRAFT,3,,,8.02,,4.1,,0793094015714,0793094015714,REVIEW_DUPLICATE
305,gid://shopify/ProductVariant/42665834217546,8oz-electrode-storage-solution,ACTIVE,14,,,7.37,,3.77,,0793094015516,0793094015516,REVIEW_DUPLICATE
305,gid://shopify/ProductVariant/42665834414154,8-oz-twin-pack-electrode-cleaning-solution-a-b,ACTIVE,14,,,7.37,,3.77,,0793094015516,0793094015516,REVIEW_DUPLICATE
305,gid://shopify/ProductVariant/42665865347146,ph-7-0-calibration-solution-8-oz,DRAFT,14,,,7.37,,3.77,,0793094015516,0793094015516,REVIEW_DUPLICATE
536,gid://shopify/ProductVariant/42665833824330,6-can-filter-flange,DRAFT,8,,,14.12,,8.66,,0840470001028,0840470001028,REVIEW_DUPLICATE
536,gid://shopify/ProductVariant/42665834250314,6-flange,DRAFT,8,,,14.12,,8.66,,0840470001028,0840470001028,REVIEW_DUPLICATE
525,gid://shopify/ProductVariant/42676394623050,vortex-powerfans,DRAFT,8,,,403.66,,239.95,,0628507100094,0628507100094,REVIEW_DUPLICATE
525,gid://shopify/ProductVariant/42676394655818,vortex-powerfans,DRAFT,8,,,403.66,,239.95,,0628507100094,0628507100094,REVIEW_DUPLICATE
248,gid://shopify/ProductVariant/42665871867978,sensi-grow-part-a-1-gal,DRAFT,5,,,18.56,,8.46,,0845268002676,0845268002676,REVIEW_DUPLICATE
248,gid://shopify/ProductVariant/42665872162890,sensi-grow-part-b-1-gal,DRAFT,5,,,18.56,,8.46,,0845268002676,0845268002676,REVIEW_DUPLICATE
275,gid://shopify/ProductVariant/42665847324746,diamond-black-1-gal,DRAFT,6,,,52.95,,26.15,,0793094053631,0793094053631,REVIEW_DUPLICATE
275,gid://shopify/ProductVariant/42665847554122,diamond-black-6-gal,DRAFT,6,,,52.95,,26.15,,0793094053631,0793094053631,REVIEW_DUPLICATE
1484,gid://shopify/ProductVariant/42665868951626,pulse-start-m-h-600w-10000k-for-final-flowering,DRAFT,32,,,58.60,,27.0,,0691111796532,0691111796532,REVIEW_DUPLICATE
1484,gid://shopify/ProductVariant/42665869115466,pulse-start-metal-halide-10000k-for-final-flowering,DRAFT,32,,,58.60,,27.0,,0691111796532,0691111796532,REVIEW_DUPLICATE
1484,gid://shopify/ProductVariant/42665869148234,pulse-start-metal-halide-10000k-for-final-flowering-2,DRAFT,32,,,58.60,,27.0,,0691111796532,0691111796532,REVIEW_DUPLICATE
539,gid://shopify/ProductVariant/42665814753354,12-can-filter-flange,DRAFT,2,,,20.63,,12.66,,0840470001059,0840470001059,REVIEW_DUPLICATE
539,gid://shopify/ProductVariant/42665815179338,12-flange,DRAFT,2,,,20.63,,12.66,,0840470001059,0840470001059,REVIEW_DUPLICATE
620,gid://shopify/ProductVariant/42665849684042,equilibrium-natural-1-gal,DRAFT,8,,,91.49,,46.8,,0837654466223,0837654466223,REVIEW_DUPLICATE
620,gid://shopify/ProductVariant/42665853681738,grow-natural-1-gal,DRAFT,8,,,91.49,,46.8,,0837654466223,0837654466223,REVIEW_DUPLICATE
649,gid://shopify/ProductVariant/42665864888394,ph-down-1-gal,DRAFT,20,,,14.95,,5.38,,0793094015325,0793094015325,REVIEW_DUPLICATE
649,gid://shopify/ProductVariant/42665865248842,ph-down-1-qt,DRAFT,20,,,14.95,,5.38,,0793094015325,0793094015325,REVIEW_DUPLICATE
423,gid://shopify/ProductVariant/42679071146058,the-trimpro,DRAFT,0,,,1905.15,,1299.0,,6911111106346,6911111106346,REVIEW_DUPLICATE
423,gid://shopify/ProductVariant/42694128926794,trimpro-rotor-bundle,ACTIVE,0,,,1905.15,,1299.0,,6911111106346,6911111106346,REVIEW_DUPLICATE
480,gid://shopify/ProductVariant/42665821274186,4-ft-laser-drilled-sprayline,ACTIVE,7,,,9.50,,5.83,,0793094980043,0793094980043,REVIEW_DUPLICATE
480,gid://shopify/ProductVariant/42665827532874,4-laser-sprayline,ACTIVE,7,,,9.50,,5.83,,0793094980043,0793094980043,REVIEW_DUPLICATE
150,gid://shopify/ProductVariant/42665866494026,ph-up-1-qt,DRAFT,3,,,29.24,,13.75,,0793094015233,0793094015233,REVIEW_DUPLICATE
150,gid://shopify/ProductVariant/42665866625098,ph-up-1-gal,DRAFT,3,,,29.24,,13.75,,0793094015233,0793094015233,REVIEW_DUPLICATE
628,gid://shopify/ProductVariant/42665850372170,flora-micro-6-gal,DRAFT,1,,,184.79,,85.0,,0793094016179,0793094016179,REVIEW_DUPLICATE
628,gid://shopify/ProductVariant/42665856041034,hard-water-flora-micro-6-gal,DRAFT,1,,,184.79,,85.0,,0793094016179,0793094016179,REVIEW_DUPLICATE
603,gid://shopify/ProductVariant/42665856860234,humboldt-grow-1-qt,DRAFT,15,,,11.44,,5.85,,0837654466018,0837654466018,REVIEW_DUPLICATE
603,gid://shopify/ProductVariant/42665871835210,sledgehammer-1-qt,ACTIVE,15,,,11.44,,5.85,,0837654466018,0837654466018,REVIEW_DUPLICATE
430,gid://shopify/ProductVariant/42665876258890,trimbox-replacement-grate,ACTIVE,0,,,38.12,,25.0,,0691116045633,0691116045633,REVIEW_DUPLICATE
430,gid://shopify/ProductVariant/42665879109706,trimbox-replacement-bag,ACTIVE,0,,,38.12,,25.0,,0691116045633,0691116045633,REVIEW_DUPLICATE
430,gid://shopify/ProductVariant/42678839312458,trimpro-rotor,DRAFT,0,,,38.12,,25.0,,0691116045633,0691116045633,REVIEW_DUPLICATE
430,gid://shopify/ProductVariant/42679305928778,the-trimpro,DRAFT,0,,,38.12,,25.0,,0691116045633,0691116045633,REVIEW_DUPLICATE
514,gid://shopify/ProductVariant/42665849094218,drying-rack-4-tier-2,DRAFT,39,,,39.95,,16.0,,0691111776677,0691111776677,REVIEW_DUPLICATE
514,gid://shopify/ProductVariant/42665876062282,the-rack-collapsible-drying-system-2,DRAFT,39,,,39.95,,16.0,,0691111776677,0691111776677,REVIEW_DUPLICATE
515,gid://shopify/ProductVariant/42665827565642,5-gallon-electric-washing-machine-w-220-micro-bag,ACTIVE,4,,,199.00,,141.0,,0626853107170,0626853107170,REVIEW_DUPLICATE
515,gid://shopify/ProductVariant/42665853419594,guano-filtration-220u-washer-bag-5-gallon,ACTIVE,4,,,199.00,,141.0,,0626853107170,0626853107170,REVIEW_DUPLICATE
612,gid://shopify/ProductVariant/42665851945034,flora-micro-1-gal,DRAFT,1,,,35.46,,18.14,,0837654466124,0837654466124,REVIEW_DUPLICATE
612,gid://shopify/ProductVariant/42665855451210,hard-water-flora-micro-1-gal,DRAFT,1,,,35.46,,18.14,,0837654466124,0837654466124,REVIEW_DUPLICATE
773,gid://shopify/ProductVariant/42665841229898,badboy-t-5-4-ft-6-lamp-fixture-324-w,DRAFT,13,,,170.00,,98.27,,0812138010154,0812138010154,REVIEW_DUPLICATE
773,gid://shopify/ProductVariant/42665841164362,badboy-t-5-4-ft-8-lamp-fixture-432-w,DRAFT,13,,,170.00,,98.27,,0812138010154,0812138010154,REVIEW_DUPLICATE
838,gid://shopify/ProductVariant/42665849258058,dual-diaphram-air-pump,ACTIVE,1,,,115.00,,50.6,,0793094027168,0793094027168,REVIEW_DUPLICATE
838,gid://shopify/ProductVariant/42665849585738,dual-diaphragm-air-pump,ACTIVE,1,,,115.00,,50.6,,0793094027168,0793094027168,REVIEW_DUPLICATE
921,gid://shopify/ProductVariant/42665809936458,1-grommet-bag-of-10,DRAFT,12,,,11.24,,5.75,,0870883005306,0870883005306,REVIEW_DUPLICATE
921,gid://shopify/ProductVariant/42665849126986,ecoplus-large-pump-filter-bag,DRAFT,12,,,11.24,,5.75,,0870883005306,0870883005306,REVIEW_DUPLICATE
814,gid://shopify/ProductVariant/42665827631178,5-mesh-basket,DRAFT,16,,,1.01,,0.5,,0870883008284,0870883008284,REVIEW_DUPLICATE
814,gid://shopify/ProductVariant/42665827729482,5-net-pot,DRAFT,16,,,1.01,,0.5,,0870883008284,0870883008284,REVIEW_DUPLICATE
1003,gid://shopify/ProductVariant/42665873801290,stealth-ro-100-200-carbon-filter,ACTIVE,8,,,16.50,,9.5,,0812111010454,0812111010454,REVIEW_DUPLICATE
1003,gid://shopify/ProductVariant/42665873899594,small-boy-carbon-replacement-filter,ACTIVE,8,,,16.50,,9.5,,0812111010454,0812111010454,REVIEW_DUPLICATE
871,gid://shopify/ProductVariant/42665847783498,clonex-solution-gallon,DRAFT,6,,,77.00,,40.0,,0659627009011,0659627009011,REVIEW_DUPLICATE
871,gid://shopify/ProductVariant/42665848471626,clonex-solution-32oz,DRAFT,6,,,77.00,,40.0,,0659627009011,0659627009011,REVIEW_DUPLICATE
901,gid://shopify/ProductVariant/42665858728010,light-rail-5-crossbar-mounting-kit,ACTIVE,0,,,4.84,,2.97,,0691111067796,0691111067796,REVIEW_DUPLICATE
901,gid://shopify/ProductVariant/42665860104266,light-rail-5-motor-crossbar-8-rail,ACTIVE,0,,,4.84,,2.97,,0691111067796,0691111067796,REVIEW_DUPLICATE
1485,gid://shopify/ProductVariant/42665869049930,pulse-start-m-h-600w-7000k-for-vegative-growth,DRAFT,4,,,78.15,,40.0,,0752686296245,0752686296245,REVIEW_DUPLICATE
1485,gid://shopify/ProductVariant/42665869246538,pulse-start-metal-halide-7000k-for-vegative-growth,ACTIVE,4,,,78.15,,40.0,,0752686296245,0752686296245,REVIEW_DUPLICATE
1378,gid://shopify/ProductVariant/42665817702474,1mm-thick-100-mylar-roll,DRAFT,0,,,87.93,,52.0,,0870883005146,0870883005146,REVIEW_DUPLICATE
1378,gid://shopify/ProductVariant/42665819570250,2mm-thick-100-mylar-roll,DRAFT,0,,,87.93,,52.0,,0870883005146,0870883005146,REVIEW_DUPLICATE
1432,gid://shopify/ProductVariant/42665862725706,mondi-mist-spray-premium-compression-sprayer-1-5-qt,ACTIVE,18,,,15.59,,8.0,,0876395000327,0876395000327,REVIEW_DUPLICATE
1432,gid://shopify/ProductVariant/42665862791242,mondi-mist-spray-delux-compression-sprayer-1-2-qt,ACTIVE,18,,,15.59,,8.0,,0876395000327,0876395000327,REVIEW_DUPLICATE
1486,gid://shopify/ProductVariant/42665869017162,pulse-start-m-h-600w-3000k-for-flowering-growth-3,DRAFT,32,,,78.15,,37.0,,0691111779646,0691111779646,REVIEW_DUPLICATE
1486,gid://shopify/ProductVariant/42665869082698,pulse-start-m-h-600w-3000k-for-flowering-growth-2,DRAFT,32,,,78.15,,37.0,,0691111779646,0691111779646,REVIEW_DUPLICATE
1486,gid://shopify/ProductVariant/42665869181002,pulse-start-m-h-600w-3000k-for-flowering-growth,DRAFT,32,,,78.15,,37.0,,0691111779646,0691111779646,REVIEW_DUPLICATE
1088,gid://shopify/ProductVariant/42665844998218,can-75-pre-filter,DRAFT,2,,,13.03,,8.0,,0840470000830,0840470000830,REVIEW_DUPLICATE
1088,gid://shopify/ProductVariant/42665845096522,can-700-pre-filter,DRAFT,2,,,13.03,,8.0,,0840470000830,0840470000830,REVIEW_DUPLICATE
1069,gid://shopify/ProductVariant/42665837264970,bcuzz-bio-nrg-flavor-c-1l,DRAFT,0,,,16.32,,8.35,,0666884701732,0666884701732,REVIEW_DUPLICATE
1069,gid://shopify/ProductVariant/42665837396042,bcuzz-bio-nrg-flavor-c-5l,DRAFT,0,,,16.32,,8.35,,0666884701732,0666884701732,REVIEW_DUPLICATE
1016,gid://shopify/ProductVariant/42665877471306,union-connector-3-8-in,DRAFT,1,,,4.89,,3.0,,0812111010591,0812111010591,REVIEW_DUPLICATE
1016,gid://shopify/ProductVariant/42665877798986,union-connector-1-4-in,DRAFT,1,,,4.89,,3.0,,0812111010591,0812111010591,REVIEW_DUPLICATE
1023,gid://shopify/ProductVariant/42665840771146,big-boy-carbon-filter,ACTIVE,3,,,61.58,,38.0,,0812111011307,0812111011307,REVIEW_DUPLICATE
1023,gid://shopify/ProductVariant/42665868722250,profilter-replacement-carbon,ACTIVE,3,,,61.58,,38.0,,0812111011307,0812111011307,REVIEW_DUPLICATE
1104,gid://shopify/ProductVariant/42665845424202,can-filter-100-w-8-ho-620-cfm-fan-combo-freight-shipping-only,ACTIVE,1,,,236.77,,145.3,,0840470002070,0840470002070,REVIEW_DUPLICATE
1104,gid://shopify/ProductVariant/42665845456970,can-filter-75-w-8-ho-559-cfm-fan-combo-freight-shipping-only,ACTIVE,1,,,236.77,,145.3,,0840470002070,0840470002070,REVIEW_DUPLICATE
1131,gid://shopify/ProductVariant/42665814949962,16-can-filter-flange-max,DRAFT,1,,,1216.38,,851.4,,0840470002254,0840470002254,REVIEW_DUPLICATE
1131,gid://shopify/ProductVariant/42665815277642,16-max-fan-2436-cfm,DRAFT,1,,,1216.38,,851.4,,0840470002254,0840470002254,REVIEW_DUPLICATE
1293,gid://shopify/ProductVariant/42665827401802,4-t5-fixture-54w-5022-lumens,ACTIVE,8,,,46.95,,18.8,,0718122806508,0718122806508,REVIEW_DUPLICATE
1293,gid://shopify/ProductVariant/42665873506378,t5-cfl-4-plantmax-warm-54w-3000k-tube-4800-lumens,ACTIVE,8,,,46.95,,18.8,,0718122806508,0718122806508,REVIEW_DUPLICATE
1057,gid://shopify/ProductVariant/42665839132746,bcuzz-growth-stimulator-1-gal,DRAFT,3,,,146.63,,82.25,,0691111116294,0691111116294,REVIEW_DUPLICATE
1057,gid://shopify/ProductVariant/42665839820874,bcuzz-root-stimulator-1-gal,DRAFT,3,,,146.63,,82.25,,0691111116294,0691111116294,REVIEW_DUPLICATE
1219,gid://shopify/ProductVariant/42665817768010,240v-120v-4-light-switcher,ACTIVE,1,,,253.58,,240.0,,0741559020285,0741559020285,REVIEW_DUPLICATE
1219,gid://shopify/ProductVariant/42665819373642,240v-240v-4-light-switcher,ACTIVE,1,,,253.58,,240.0,,0741559020285,0741559020285,REVIEW_DUPLICATE
1498,gid://shopify/ProductVariant/42665865379914,plantmax-1000w-mh-high-output-120000-lumens,ACTIVE,64,,,58.60,,16.0,,0752686296061,0752686296061,REVIEW_DUPLICATE
1498,gid://shopify/ProductVariant/42665867083850,plantmax-1000w-72k-mh-high-output-90000-lumens,ACTIVE,64,,,58.60,,16.0,,0752686296061,0752686296061,REVIEW_DUPLICATE
1498,gid://shopify/ProductVariant/42665867640906,plantmax-1000w-72k-mh-high-output-90000-lumens-2,ACTIVE,64,,,58.60,,16.0,,0752686296061,0752686296061,REVIEW_DUPLICATE
1498,gid://shopify/ProductVariant/42665867804746,plantmax-1000w-mh-conversion-110000-lumens,DRAFT,64,,,58.60,,16.0,,0752686296061,0752686296061,REVIEW_DUPLICATE
1474,gid://shopify/ProductVariant/42665867575370,plantmax-400w-hps-high-output-50000-lumens,DRAFT,13,,,54.69,,28.0,,0691111778458,0691111778458,REVIEW_DUPLICATE
1474,gid://shopify/ProductVariant/42665873145930,solarmax-400w-hps-w-55000-lumens,ACTIVE,13,,,54.69,,28.0,,0691111778458,0691111778458,REVIEW_DUPLICATE
1503,gid://shopify/ProductVariant/42665866231882,plantmax-250w-hps-high-output-29000-lumens,DRAFT,61,,,78.15,,22.0,,0752686295057,0752686295057,REVIEW_DUPLICATE
1503,gid://shopify/ProductVariant/42665867149386,plantmax-430w-hps-high-output-58000-lumens,DRAFT,61,,,78.15,,22.0,,0752686295057,0752686295057,REVIEW_DUPLICATE
1503,gid://shopify/ProductVariant/42665867673674,plantmax-600w-hps-high-output-90000-lumens,DRAFT,61,,,78.15,,22.0,,0752686295057,0752686295057,REVIEW_DUPLICATE
1503,gid://shopify/ProductVariant/42665867968586,plantmax-940w-hps-conversion-130000-lumens,DRAFT,61,,,78.15,,22.0,,0752686295057,0752686295057,REVIEW_DUPLICATE
1617,gid://shopify/ProductVariant/42665859285066,jungle-green-2-5-kg,DRAFT,6,,,56.40,,26.7,,0692236000307,0692236000307,REVIEW_DUPLICATE
1617,gid://shopify/ProductVariant/42665859711050,jungle-green-10-kg,DRAFT,6,,,56.40,,26.7,,0692236000307,0692236000307,REVIEW_DUPLICATE
1481,gid://shopify/ProductVariant/42665873375306,solarmax-400w-mht-metal-halide-veg-32000-lumens,ACTIVE,7,,,59.95,,52.0,,0691111164325,0691111164325,REVIEW_DUPLICATE
1481,gid://shopify/ProductVariant/42665873244234,solarmax-400w-mh-gold-36000-lumens,DRAFT,7,,,59.95,,52.0,,0691111164325,0691111164325,REVIEW_DUPLICATE
1913,gid://shopify/ProductVariant/42665864298570,ona-liquid-polar-crystal-1-qt,DRAFT,8,,,39.05,,24.25,,0624493113018,0624493113018,REVIEW_DUPLICATE
1913,gid://shopify/ProductVariant/42665864429642,ona-liquid-polar-crystal-1-gal,DRAFT,8,,,39.05,,24.25,,0624493113018,0624493113018,REVIEW_DUPLICATE
2098,gid://shopify/ProductVariant/42665837953098,bcuzz-coco-nutrition-componet-a-1l,DRAFT,2,,,16.10,,8.05,,0691613431350,0691613431350,REVIEW_DUPLICATE
2098,gid://shopify/ProductVariant/42665838772298,bcuzz-coco-nutrition-componet-b-5l,DRAFT,2,,,16.10,,8.05,,0691613431350,0691613431350,REVIEW_DUPLICATE
2098,gid://shopify/ProductVariant/42665839427658,bcuzz-coco-nutrition-componet-b-1l,DRAFT,2,,,16.10,,8.05,,0691613431350,0691613431350,REVIEW_DUPLICATE
2112,gid://shopify/ProductVariant/42665821700170,38-special-50-15-od-26-high-6-flange-size-420-cfm,DRAFT,4,,,112.95,,69.32,,0840470000700,0840470000700,REVIEW_DUPLICATE
2112,gid://shopify/ProductVariant/42665821667402,38-special-100-15-od-39-4-high-8-flange-size-840-cfm,DRAFT,4,,,112.95,,69.32,,0840470000700,0840470000700,REVIEW_DUPLICATE
2112,gid://shopify/ProductVariant/42665822060618,38-special-75-15-od-29-5-high-8-flange-size-600-cfm,DRAFT,4,,,112.95,,69.32,,0840470000700,0840470000700,REVIEW_DUPLICATE
2112,gid://shopify/ProductVariant/42665845030986,can-125-filter-16-5-od-49-2-high-10-flange-size-1110-cfm,DRAFT,4,,,112.95,,69.32,,0840470000700,0840470000700,REVIEW_DUPLICATE
2112,gid://shopify/ProductVariant/42665845325898,can-33-filter-12-od-13-high-6-flange-size-200-cfm,DRAFT,4,,,112.95,,69.32,,0840470000700,0840470000700,REVIEW_DUPLICATE
2112,gid://shopify/ProductVariant/42665845194826,can-50-filter-16-5-od-19-8-high-8-flange-size-420-cfm,DRAFT,4,,,112.95,,69.32,,0840470000700,0840470000700,REVIEW_DUPLICATE
2112,gid://shopify/ProductVariant/42665845293130,can-66-filter-12-od-26-high-8-flange-size-412-cfm,DRAFT,4,,,112.95,,69.32,,0840470000700,0840470000700,REVIEW_DUPLICATE
2112,gid://shopify/ProductVariant/42665845522506,can-75-filter-16-5-od-29-5-high-8-flange-size-600-cfm,DRAFT,4,,,112.95,,69.32,,0840470000700,0840470000700,REVIEW_DUPLICATE
